transaction_id,customer_id,customer_name,customer_age,gender,product_id,product_name,product_category,quantity,price,payment_mode,purchase_date,time_of_purchase,status,total_amount
TXN145776,CUST6214,Kiaan Hari,43,Male,P5355,Handbag,Accessories,3,3459,EMI,2023-12-11,09:52:50,returned,10377
TXN430426,CUST7325,Zain Chandra,24,Female,P6069,Headphones,Electronics,4,17616,EMI,2023-09-29,03:31:58,delivered,70464
TXN580167,CUST3826,Manikya Walia,57,Female,P7311,Headphones,Electronics,5,3825,EMI,2023-04-07,06:18:38,returned,19125
TXN156862,CUST5456,Nirvaan Char,41,Male,P7345,Chair,Furniture,2,3220,Debit Card,2023-04-01,08:28:37,delivered,6440
TXN633396,CUST8449,Zeeshan Batra,23,Male,P1184,Jeans,Clothing,4,8212,Credit Card,2023-07-22,22:47:38,delivered,32848
TXN144782,CUST6833,Aaina Sachdev,57,Female,P9489,Jacket,Clothing,2,4316,EMI,2023-05-29,04:30:11,cancelled,8632
TXN981572,CUST1166,Gokul Din,39,Female,P4988,Comics,Books,5,22440,Credit Card,2023-12-21,03:00:25,cancelled,112200
TXN659145,CUST8530,Shlok Kakar,58,Male,P4853,Wallet,Accessories,5,21005,Cash,2023-12-08,03:37:26,cancelled,105025
TXN901183,CUST5921,Kismat Saran,25,Male,P6356,Handbag,Accessories,1,1972,Credit Card,2023-06-23,21:32:57,delivered,1972
TXN146506,CUST1660,Mehul Bhatti,29,Female,P6242,Textbook,Books,4,1592,Cash,2023-07-24,05:30:01,returned,6368
TXN168522,CUST4330,Dharmajan Kakar,19,Male,P8636,Milk,Groceries,5,16825,UPI,2023-03-03,11:31:23,cancelled,84125
TXN164769,CUST1928,Mehul Brar,25,Male,P1065,Sweater,Clothing,3,5178,Credit Card,2023-03-09,12:45:00,cancelled,15534
TXN176076,CUST2204,Himmat Bahl,20,Male,P9186,Smartwatch,Electronics,2,1262,Credit Card,2023-02-28,20:18:31,cancelled,2524
TXN358079,CUST3113,Taran Joshi,25,Male,P1110,Sofa,Furniture,4,11460,Credit Card,2023-12-28,14:26:07,delivered,45840
TXN486347,CUST4722,Alisha Babu,52,Male,P3417,Vegetables,Groceries,5,23900,Cash,2023-10-20,17:27:04,cancelled,119500
TXN391695,CUST5410,Onkar Devan,44,Male,P6124,Shirt,Clothing,5,9915,Credit Card,2023-10-29,21:12:01,returned,49575
TXN714383,CUST1982,Prisha Rama,19,Female,P8819,Notebook,Books,1,1178,UPI,2023-08-14,16:44:30,delivered,1178
TXN845909,CUST7979,Hrishita Hora,47,Female,P7799,Watch,Accessories,5,7210,Cash,2023-01-04,23:18:22,pending,36050
TXN507911,CUST4747,Krish Srinivasan,23,Male,P9856,Watch,Accessories,3,3978,Cash,2023-09-16,03:52:46,cancelled,11934
TXN417726,CUST7187,Heer Tank,28,Female,P7246,Notebook,Books,1,3626,Debit Card,2023-10-25,12:12:23,cancelled,3626
TXN517174,CUST1563,Divit Jha,56,Male,P2910,Milk,Groceries,3,6078,UPI,2023-03-22,01:59:18,returned,18234
TXN213408,CUST3119,Zain Sura,34,Female,P1224,Sunglasses,Accessories,3,2352,Credit Card,2023-11-07,00:38:39,pending,7056
TXN574956,CUST3080,Gokul Mangal,37,Female,P5960,Milk,Groceries,1,2764,EMI,2023-08-09,17:13:16,cancelled,2764
TXN466511,CUST5138,Urvi Saran,52,Female,P9521,Sweater,Clothing,1,3387,EMI,2023-11-09,09:15:26,returned,3387
TXN742077,CUST1937,Rania Varghese,24,Female,P6585,Fruits,Groceries,3,8133,EMI,2023-08-03,12:25:52,delivered,24399
TXN190255,CUST3964,Yakshit Agarwal,39,Female,P1262,Laptop,Electronics,3,345,Credit Card,2023-06-08,19:51:37,pending,1035
TXN329293,CUST6404,Lavanya Kara,31,Female,P1786,T-Shirt,Clothing,3,10659,Debit Card,2023-01-06,22:38:14,returned,31977
TXN818373,CUST8438,Anahita Desai,33,Female,P5729,Jacket,Clothing,4,17964,Cash,2023-09-17,08:44:38,returned,71856
TXN935822,CUST3964,Yakshit Agarwal,39,Female,P6415,Notebook,Books,3,3876,Cash,2023-02-19,11:37:19,returned,11628
TXN919244,CUST7277,Onkar Sachdeva,37,Male,P5584,Chair,Furniture,3,13728,Credit Card,2023-11-08,11:16:41,cancelled,41184
TXN185053,CUST2250,Anahi Chaudhuri,23,Female,P6310,Chair,Furniture,2,1436,Cash,2023-10-16,09:03:53,cancelled,2872
TXN343518,CUST9201,Indrans Khalsa,35,Female,P9169,Jacket,Clothing,5,21310,EMI,2023-12-12,19:16:19,delivered,106550
TXN244143,CUST3978,Devansh Kara,38,Male,P1076,Textbook,Books,4,12140,Credit Card,2023-02-26,01:01:30,cancelled,48560
TXN665781,CUST9946,Yakshit Ahuja,32,Female,P1139,Belt,Accessories,5,825,EMI,2023-11-03,06:30:13,returned,4125
TXN608817,CUST9997,Nehmat Sinha,19,Female,P9949,Sofa,Furniture,1,2097,EMI,2023-04-29,01:02:35,returned,2097
TXN868696,CUST8250,Yuvraj  Johal,29,Female,P9441,Dining Table,Furniture,4,18696,EMI,2023-02-16,10:32:49,delivered,74784
TXN420633,CUST8087,Charvi Devi,45,Female,P3721,Sofa,Furniture,3,9942,Cash,2023-02-13,04:30:43,delivered,29826
TXN540259,CUST7254,Madhav Kannan,41,Male,P2729,Novel,Books,2,5878,EMI,2023-06-11,00:51:01,returned,11756
TXN638268,CUST4926,Anya Rama,58,Male,P9111,Novel,Books,2,2866,Credit Card,2023-06-24,12:01:25,cancelled,5732
TXN837771,CUST4152,Saira Handa,31,Female,P5795,Chair,Furniture,3,675,UPI,2023-02-25,12:50:36,pending,2025
TXN738221,CUST1360,Samaira Baria,59,Female,P1223,Belt,Accessories,3,723,Credit Card,2023-07-28,19:59:55,delivered,2169
TXN910672,CUST7187,Heer Tank,28,Female,P6917,Vegetables,Groceries,2,2676,Credit Card,2023-01-24,02:28:10,pending,5352
TXN282449,CUST2836,Tejas Master,57,Male,P2892,Belt,Accessories,3,12618,UPI,2023-02-07,15:05:00,delivered,37854
TXN375218,CUST8348,Vedika Ben,29,Female,P9046,Handbag,Accessories,1,3586,Credit Card,2023-10-02,17:34:05,returned,3586
TXN905264,CUST6487,Aayush Hayer,37,Female,P8040,Milk,Groceries,1,2597,Credit Card,2023-01-13,20:34:51,returned,2597
TXN993319,CUST3096,Shaan Bhandari,19,Female,P4396,Shirt,Clothing,3,11664,Credit Card,2023-08-14,16:00:40,delivered,34992
TXN949096,CUST3539,Dhanuk Babu,22,Male,P1773,Vegetables,Groceries,2,5726,Credit Card,2023-11-22,22:23:02,delivered,11452
TXN446297,CUST9459,Jiya Bansal,60,Male,P8490,Wardrobe,Furniture,2,9548,Cash,2023-01-19,01:06:00,pending,19096
TXN807191,CUST9382,Miraan Jayaraman,26,Male,P1529,Smartwatch,Electronics,5,6805,Credit Card,2023-08-13,23:06:34,returned,34025
TXN774400,CUST2285,Stuvan Sastry,56,Male,P7639,Milk,Groceries,3,14049,Credit Card,2023-02-28,05:32:55,cancelled,42147
TXN860654,CUST9133,Kismat Sachdeva,60,Female,P2105,Shirt,Clothing,5,3970,UPI,2023-07-16,16:02:49,cancelled,19850
TXN148246,CUST9741,Armaan Chahal,30,Male,P3044,Belt,Accessories,1,3152,UPI,2023-02-11,22:41:32,returned,3152
TXN587747,CUST3044,Eva Bassi,33,Male,P5592,Tablet,Electronics,1,1005,Credit Card,2023-06-06,13:48:01,pending,1005
TXN375231,CUST6498,Saira Dyal,41,Female,P2949,Handbag,Accessories,2,6830,Credit Card,2023-01-20,19:42:27,cancelled,13660
TXN837810,CUST6806,Aaryahi Wadhwa,57,Male,P5298,Laptop,Electronics,1,533,Credit Card,2023-07-21,20:41:32,pending,533
TXN209145,CUST7228,Saira Ahluwalia,60,Male,P7011,Headphones,Electronics,4,19932,Credit Card,2023-10-07,19:07:25,cancelled,79728
TXN347456,CUST9382,Miraan Jayaraman,26,Male,P2931,Textbook,Books,4,13664,Credit Card,2023-08-27,14:05:04,cancelled,54656
TXN341995,CUST6945,Anay Deshmukh,47,Male,P1997,Smartphone,Electronics,5,7630,Cash,2023-04-28,14:13:18,pending,38150
TXN336508,CUST9534,Indrajit Shah,57,Male,P6066,Wheat,Groceries,1,3715,Credit Card,2023-05-05,21:30:11,returned,3715
TXN238558,CUST5648,Veer Ravel,58,Female,P4206,Fruits,Groceries,4,19532,Cash,2023-04-08,22:33:50,cancelled,78128
TXN243792,CUST1716,Jhanvi D’Alia,38,Female,P9261,Watch,Accessories,1,4990,EMI,2023-06-01,11:14:59,returned,4990
TXN269035,CUST1964,Manikya Raju,43,Male,P2570,Jacket,Clothing,5,14075,Cash,2023-03-08,02:56:28,pending,70375
TXN503881,CUST2687,Lakshay Subramaniam,27,Male,P9982,Rice,Groceries,1,4059,Credit Card,2023-07-09,23:06:35,returned,4059
TXN912325,CUST4360,Hiran Suri,36,Male,P2010,Wardrobe,Furniture,1,2482,Credit Card,2023-03-13,22:14:56,pending,2482
TXN495746,CUST9494,Ehsaan Ram,25,Male,P7385,Wardrobe,Furniture,3,7164,Credit Card,2023-04-28,23:40:54,cancelled,21492
TXN889698,CUST4106,Anahita Doctor,52,Male,P3710,Sofa,Furniture,1,2690,Credit Card,2023-10-28,23:41:11,pending,2690
TXN891853,CUST1985,Rhea Manda,45,Female,P3711,Jacket,Clothing,1,4748,Credit Card,2023-06-29,13:13:42,pending,4748
TXN852158,CUST1716,Jhanvi D’Alia,38,Female,P1217,Shirt,Clothing,5,3075,Debit Card,2023-05-14,13:07:16,pending,15375
TXN362199,CUST4879,Indranil Bajwa,34,Male,P5493,Sunglasses,Accessories,2,6720,Credit Card,2023-12-11,01:16:11,pending,13440
TXN852771,CUST1141,Ira Varughese,31,Male,P3225,T-Shirt,Clothing,4,10028,Credit Card,2023-03-31,14:41:42,pending,40112
TXN465627,CUST2629,Nirvaan Babu,23,Male,P2009,Shirt,Clothing,5,9185,EMI,2023-07-19,00:04:54,cancelled,45925
TXN120475,CUST8477,Kiara Bahri,34,Female,P9001,Tablet,Electronics,1,1845,UPI,2023-03-16,12:54:45,returned,1845
TXN926777,CUST9635,Vihaan Golla,55,Male,P2154,Dining Table,Furniture,1,1122,Credit Card,2023-10-17,22:01:29,returned,1122
TXN273551,CUST7117,Drishya Hans,26,Female,P8857,Bed,Furniture,1,1061,Credit Card,2023-07-21,17:04:37,delivered,1061
TXN203520,CUST7069,Suhana Balan,43,Female,P5879,Laptop,Electronics,5,21945,Cash,2023-02-18,00:39:29,delivered,109725
TXN687093,CUST5435,Riaan Talwar,36,Female,P7754,Wheat,Groceries,1,2971,Credit Card,2023-04-23,22:26:34,cancelled,2971
TXN761144,CUST2909,Rati Kamdar,33,Male,P6307,Handbag,Accessories,2,2634,Credit Card,2023-10-05,07:14:18,cancelled,5268
TXN994690,CUST2506,Hiran Mand,56,Female,P4892,T-Shirt,Clothing,1,841,Debit Card,2023-08-31,04:28:43,returned,841
TXN568812,CUST2129,Trisha Shah,47,Female,P2460,Sunglasses,Accessories,4,1660,Cash,2023-07-17,07:38:30,cancelled,6640
TXN243994,CUST7747,Jayan Goda,50,Female,P5074,Notebook,Books,3,4359,Credit Card,2023-06-17,10:46:07,pending,13077
TXN942828,CUST5990,Divij Mahal,22,Female,P3222,Sweater,Clothing,4,16244,Debit Card,2023-02-17,23:15:31,delivered,64976
TXN388111,CUST2731,Arhaan Chakrabarti,37,Male,P4956,Jeans,Clothing,3,3915,Debit Card,2023-07-01,23:23:51,returned,11745
TXN277227,CUST4427,Aniruddh Sangha,52,Male,P3377,Dining Table,Furniture,2,4778,Credit Card,2023-06-14,07:18:51,delivered,9556
TXN210550,CUST3119,Zain Sura,34,Female,P6819,Shirt,Clothing,4,13012,Debit Card,2023-01-24,02:51:30,cancelled,52048
TXN508882,CUST2479,Kabir Sarraf,30,Female,P2401,Vegetables,Groceries,3,5592,Cash,2023-07-25,02:06:23,delivered,16776
TXN299577,CUST5750,Uthkarsh Ramaswamy,25,Female,P8670,Wallet,Accessories,4,19740,UPI,2023-06-03,04:30:25,pending,78960
TXN846381,CUST3522,Jhanvi Bir,54,Female,P9558,Sofa,Furniture,4,4416,EMI,2023-04-05,19:19:11,cancelled,17664
TXN209765,CUST5616,Emir Swaminathan,18,Female,P1804,Bed,Furniture,2,4582,UPI,2023-03-09,15:17:01,delivered,9164
TXN769384,CUST5138,Urvi Saran,52,Female,P9225,Sofa,Furniture,3,2391,Debit Card,2023-12-06,12:27:42,delivered,7173
TXN437788,CUST4768,Yuvaan Shroff,23,Female,P8469,Comics,Books,2,7986,Credit Card,2023-09-19,06:45:32,cancelled,15972
TXN962976,CUST6534,Nishith Taneja,23,Female,P8041,Chair,Furniture,3,10578,UPI,2023-10-13,20:20:54,returned,31734
TXN436658,CUST9532,Ela Ramakrishnan,58,Male,P7907,Chair,Furniture,1,4980,UPI,2023-01-09,18:11:58,returned,4980
TXN317163,CUST9993,Heer Bhatia,47,Female,P7886,Chair,Furniture,5,14745,Debit Card,2023-02-25,09:02:25,cancelled,73725
TXN742056,CUST1442,Adira Desai,24,Female,P1484,T-Shirt,Clothing,4,17740,Cash,2023-01-25,01:08:50,delivered,70960
TXN689384,CUST2629,Nirvaan Babu,23,Male,P8967,Wardrobe,Furniture,3,1155,Credit Card,2023-02-01,11:04:54,delivered,3465
TXN227345,CUST2949,Himmat Rastogi,36,Male,P7410,Textbook,Books,3,10560,UPI,2023-02-05,17:31:32,returned,31680
TXN147350,CUST2976,Ranbir Kale,39,Female,P2513,Dining Table,Furniture,2,4240,Credit Card,2023-01-25,18:38:19,delivered,8480
TXN839782,CUST9205,Mahika Dhawan,50,Female,P9870,Novel,Books,3,4350,Cash,2023-07-22,19:14:46,pending,13050
TXN183782,CUST4441,Nehmat Gaba,59,Male,P9141,Belt,Accessories,3,7605,Cash,2023-03-12,09:39:10,returned,22815
TXN442496,CUST6373,Shaan Sha,26,Female,P8205,Handbag,Accessories,3,8358,Credit Card,2023-02-02,23:02:50,returned,25074
TXN407446,CUST2867,Renee Biswas,29,Female,P4379,Wheat,Groceries,5,13220,UPI,2023-11-21,10:53:55,delivered,66100
TXN458652,CUST3119,Zain Sura,34,Female,P2337,Sofa,Furniture,1,2724,Credit Card,2023-02-25,10:59:10,pending,2724
TXN277117,CUST6817,Uthkarsh Dugar,29,Female,P7842,Milk,Groceries,3,6864,Credit Card,2023-11-20,00:13:31,returned,20592
TXN994144,CUST1931,Saanvi Swamy,28,Male,P7718,Wardrobe,Furniture,5,6300,Credit Card,2023-08-14,21:06:21,returned,31500
TXN196370,CUST5920,Trisha Suri,26,Male,P8895,Notebook,Books,4,7308,Credit Card,2023-10-09,21:20:37,delivered,29232
TXN286489,CUST6180,Umang Mangal,56,Male,P5680,Sweater,Clothing,5,11860,UPI,2023-10-13,16:29:24,cancelled,59300
TXN895796,CUST2729,Biju Mand,60,Male,P5747,Textbook,Books,2,7764,UPI,2023-07-17,23:28:23,pending,15528
TXN567356,CUST8063,Bhamini Mahajan,59,Male,P6220,Textbook,Books,4,2740,Credit Card,2023-01-05,19:32:09,cancelled,10960
TXN601940,CUST2442,Trisha Sarma,38,Female,P7003,T-Shirt,Clothing,5,3360,UPI,2023-11-25,16:34:33,returned,16800
TXN553858,CUST6945,Anay Deshmukh,47,Male,P3313,Sunglasses,Accessories,5,7365,Credit Card,2023-03-26,00:48:52,delivered,36825
TXN777927,CUST3051,Prerak Walla,37,Female,P7790,Shirt,Clothing,1,385,UPI,2023-03-01,21:19:03,delivered,385
TXN300909,CUST9993,Heer Bhatia,47,Female,P8834,Wheat,Groceries,1,327,Cash,2023-03-21,15:43:05,returned,327
TXN427276,CUST6198,Samar Srinivasan,42,Female,P3820,Rice,Groceries,2,8056,Cash,2023-11-29,10:21:37,returned,16112
TXN154774,CUST5612,Biju Hari,27,Female,P7141,Jeans,Clothing,5,19745,EMI,2023-03-18,02:05:06,cancelled,98725
TXN394384,CUST9620,Yuvaan Sastry,34,Male,P3125,Sweater,Clothing,4,14892,Cash,2023-06-07,09:17:39,delivered,59568
TXN975323,CUST2450,Rhea Rastogi,18,Male,P9767,Smartphone,Electronics,1,2505,Credit Card,2023-01-03,18:58:09,pending,2505
TXN892856,CUST2925,Adah Desai,22,Female,P1168,Fruits,Groceries,3,4170,Credit Card,2023-02-23,06:05:18,returned,12510
TXN417896,CUST2559,Pihu Sandal,58,Male,P9448,Handbag,Accessories,3,3255,EMI,2023-09-10,02:09:24,returned,9765
TXN714729,CUST2550,Fateh Sawhney,29,Male,P7972,Wardrobe,Furniture,4,18020,UPI,2023-12-28,14:33:59,cancelled,72080
TXN994040,CUST4895,Shaan Wali,47,Male,P6694,Chair,Furniture,3,8577,Credit Card,2023-01-26,21:40:30,pending,25731
TXN320021,CUST8484,Navya Sidhu,43,Male,P8845,Jacket,Clothing,1,1568,Credit Card,2023-02-10,22:47:59,returned,1568
TXN142380,CUST7853,Amani Tandon,28,Male,P5830,Dining Table,Furniture,4,5340,Debit Card,2023-04-10,11:56:34,returned,21360
TXN400315,CUST6214,Kiaan Hari,43,Male,P8460,Watch,Accessories,4,7248,Cash,2023-11-05,15:03:34,cancelled,28992
TXN469732,CUST6498,Saira Dyal,41,Female,P4251,Headphones,Electronics,5,13485,UPI,2023-06-08,13:39:22,pending,67425
TXN462968,CUST1985,Rhea Manda,45,Female,P8449,Tablet,Electronics,3,13521,EMI,2023-09-08,19:19:56,delivered,40563
TXN886696,CUST8348,Vedika Ben,29,Female,P6748,Laptop,Electronics,4,17084,EMI,2023-04-07,02:00:34,delivered,68336
TXN847114,CUST9051,Dhanush Mani,28,Female,P2277,Handbag,Accessories,5,22285,Credit Card,2023-12-24,02:04:54,pending,111425
TXN892006,CUST9382,Miraan Jayaraman,26,Male,P6748,Magazine,Books,2,5256,Credit Card,2023-02-05,01:35:11,pending,10512
TXN686126,CUST9725,Dhanush Salvi,30,Male,P9577,Comics,Books,5,10370,Credit Card,2023-04-27,13:27:07,pending,51850
TXN219714,CUST6025,Zara Bhavsar,49,Male,P3381,Jeans,Clothing,3,4464,Cash,2023-10-15,03:08:41,pending,13392
TXN264048,CUST6170,Khushi Raju,24,Female,P8925,T-Shirt,Clothing,4,11464,Credit Card,2023-06-21,12:20:10,pending,45856
TXN207017,CUST7157,Anahi Shroff,43,Female,P1905,Textbook,Books,5,835,Debit Card,2023-04-25,18:37:54,returned,4175
TXN377518,CUST4858,Jayant Salvi,34,Female,P3451,T-Shirt,Clothing,1,2341,Cash,2023-10-23,22:47:29,cancelled,2341
TXN675295,CUST3119,Zain Sura,34,Female,P1762,Dining Table,Furniture,1,2227,UPI,2023-07-15,03:35:30,pending,2227
TXN207756,CUST8672,Shanaya Batra,30,Female,P9990,Wheat,Groceries,3,7026,Debit Card,2023-02-05,16:01:01,delivered,21078
TXN675329,CUST6001,Nakul Borde,35,Female,P9811,Milk,Groceries,4,15952,Cash,2023-10-11,11:34:21,delivered,63808
TXN583462,CUST1658,Jayant Goyal,23,Female,P5723,Wheat,Groceries,5,6115,Cash,2023-06-29,08:22:03,returned,30575
TXN716947,CUST6189,Renee Rama,60,Female,P6520,Chair,Furniture,3,10215,Cash,2023-01-19,00:40:50,delivered,30645
TXN339186,CUST6365,Kismat Barad,39,Female,P5981,Milk,Groceries,3,6468,Credit Card,2023-12-16,02:42:35,cancelled,19404
TXN672168,CUST5516,Aarav Bawa,19,Female,P6910,Bed,Furniture,3,9750,Cash,2023-02-10,10:45:09,returned,29250
TXN510066,CUST9244,Yuvaan Gupta,58,Male,P3488,Wheat,Groceries,2,6340,Credit Card,2023-11-11,06:17:45,returned,12680
TXN390247,CUST6454,Nakul Dar,48,Female,P4961,Shirt,Clothing,5,2925,Credit Card,2023-08-14,08:17:45,pending,14625
TXN728853,CUST8530,Shlok Kakar,58,Male,P2968,Wheat,Groceries,1,4854,Credit Card,2023-01-01,18:07:48,delivered,4854
TXN552667,CUST7752,Nayantara Ben,51,Female,P1690,Handbag,Accessories,5,15475,Credit Card,2023-08-06,01:35:26,returned,77375
TXN284055,CUST2033,Advik Krishnan,47,Male,P2433,Novel,Books,2,8468,Credit Card,2023-01-26,06:46:52,pending,16936
TXN962170,CUST7423,Mohanlal Bahri,48,Female,P7464,Rice,Groceries,2,5832,Credit Card,2023-03-11,14:54:10,delivered,11664
TXN905869,CUST6720,Jayan Chaudhary,55,Female,P5369,Shirt,Clothing,3,12252,EMI,2023-11-27,18:35:34,returned,36756
TXN388603,CUST9661,Divyansh Bhargava,31,Female,P1409,Tablet,Electronics,5,7090,Credit Card,2023-07-10,16:35:49,pending,35450
TXN155670,CUST1468,Myra Joshi,46,Male,P1141,Textbook,Books,3,3459,Credit Card,2023-02-12,18:17:56,pending,10377
TXN317688,CUST1925,Samarth Atwal,20,Female,P8908,Jacket,Clothing,5,17125,Credit Card,2023-08-25,19:37:07,pending,85625
TXN436522,CUST8315,Indrajit Shanker,39,Male,P9185,Novel,Books,4,5492,EMI,2023-04-15,03:58:59,pending,21968
TXN516976,CUST3964,Yakshit Agarwal,39,Female,P4144,Vegetables,Groceries,5,18525,Credit Card,2023-10-16,08:45:45,returned,92625
TXN473093,CUST3196,Diya Sampath,31,Male,P4730,Bed,Furniture,5,14975,Credit Card,2023-08-13,11:09:15,delivered,74875
TXN757881,CUST9545,Aarna Hegde,60,Male,P4996,Headphones,Electronics,1,3744,Credit Card,2023-01-16,14:40:56,delivered,3744
TXN883670,CUST7853,Amani Tandon,28,Male,P5479,Jeans,Clothing,1,4109,EMI,2023-12-22,12:08:30,returned,4109
TXN405731,CUST2081,Tushar Chandran,36,Male,P3923,Textbook,Books,5,19150,EMI,2023-04-01,05:31:07,cancelled,95750
TXN323531,CUST2250,Anahi Chaudhuri,23,Female,P1369,Smartwatch,Electronics,1,2855,UPI,2023-02-14,11:58:23,cancelled,2855
TXN521489,CUST2250,Anahi Chaudhuri,23,Female,P9275,Dining Table,Furniture,1,3299,EMI,2023-02-24,22:44:25,delivered,3299
TXN866462,CUST9635,Vihaan Golla,55,Male,P2722,Smartphone,Electronics,2,4206,Credit Card,2023-06-08,17:21:49,cancelled,8412
TXN629354,CUST5865,Ira Bora,39,Male,P8549,Wheat,Groceries,5,4430,Debit Card,2023-01-27,07:28:17,returned,22150
TXN189553,CUST5819,Tanya Vora,44,Male,P4234,Sweater,Clothing,2,9202,UPI,2023-10-10,22:50:10,cancelled,18404
TXN712816,CUST8815,Nirvi Mahal,33,Male,P3476,Laptop,Electronics,5,23535,Credit Card,2023-03-18,19:05:03,cancelled,117675
TXN564275,CUST5410,Onkar Devan,44,Male,P5169,Magazine,Books,4,7648,Credit Card,2023-01-25,07:27:33,pending,30592
TXN223932,CUST1894,Hiran Tandon,34,Female,P2989,Jacket,Clothing,3,2457,Credit Card,2023-03-15,21:23:34,cancelled,7371
TXN335212,CUST4722,Alisha Babu,52,Male,P4279,Tablet,Electronics,1,1175,Cash,2023-02-15,17:07:09,delivered,1175
TXN968828,CUST9484,Yashvi Uppal,27,Male,P3689,Wardrobe,Furniture,4,6420,Credit Card,2023-12-19,08:22:53,delivered,25680
TXN943259,CUST1580,Dhanuk Deep,41,Male,P9102,Sunglasses,Accessories,1,1582,Cash,2023-07-03,08:59:19,delivered,1582
TXN920836,CUST6337,Aayush Bail,56,Male,P2202,Handbag,Accessories,5,6840,Cash,2023-11-14,14:16:44,pending,34200
TXN361956,CUST1660,Mehul Bhatti,29,Female,P1660,Tablet,Electronics,2,6586,Debit Card,2023-12-12,08:19:28,returned,13172
TXN443039,CUST3826,Manikya Walia,57,Female,P9388,Vegetables,Groceries,4,4544,UPI,2023-02-16,23:12:56,cancelled,18176
TXN966755,CUST8530,Shlok Kakar,58,Male,P1936,Tablet,Electronics,5,24660,Credit Card,2023-11-27,06:21:10,returned,123300
TXN535289,CUST4738,Aayush Chandra,30,Male,P6918,Tablet,Electronics,5,23770,Credit Card,2023-05-03,21:27:10,pending,118850
TXN430440,CUST5097,Nitya Sahota,48,Female,P6263,Headphones,Electronics,1,3583,Credit Card,2023-07-25,20:56:03,returned,3583
TXN478187,CUST6654,Keya Keer,39,Female,P7024,Wardrobe,Furniture,4,9412,UPI,2023-03-10,18:52:40,cancelled,37648
TXN184052,CUST7922,Sara Shanker,31,Male,P7165,Smartphone,Electronics,2,4360,Credit Card,2023-08-09,02:32:52,delivered,8720
TXN688557,CUST8724,Misha Bhalla,45,Female,P9442,Sofa,Furniture,4,19860,Credit Card,2023-04-28,00:05:47,cancelled,79440
TXN389731,CUST5378,Manjari Raj,25,Male,P1895,Comics,Books,1,1347,EMI,2023-07-02,22:39:31,cancelled,1347
TXN423649,CUST8530,Shlok Kakar,58,Male,P4583,Dining Table,Furniture,2,4698,Credit Card,2023-06-13,21:54:42,pending,9396
TXN951403,CUST3050,Sahil Bhandari,51,Female,P7685,Fruits,Groceries,5,18370,Debit Card,2023-02-14,22:14:16,cancelled,91850
TXN350888,CUST7105,Badal Ratti,41,Female,P8615,T-Shirt,Clothing,3,7200,Debit Card,2023-02-18,05:09:22,delivered,21600
TXN839803,CUST6165,Abram Srinivas,37,Female,P9406,Smartwatch,Electronics,1,941,Credit Card,2023-04-26,10:19:49,cancelled,941
TXN159988,CUST3723,Anahita Dara,41,Female,P5692,Wardrobe,Furniture,4,1216,Credit Card,2023-03-23,17:45:48,cancelled,4864
TXN331421,CUST8459,Shamik Sampath,30,Female,P8871,Smartwatch,Electronics,1,1233,EMI,2023-10-25,05:46:19,pending,1233
TXN674081,CUST2479,Kabir Sarraf,30,Female,P7548,T-Shirt,Clothing,3,1998,Debit Card,2023-12-06,08:11:08,pending,5994
TXN138158,CUST2366,Eshani Krishnan,43,Female,P1284,Comics,Books,2,2694,EMI,2023-02-02,09:44:30,returned,5388
TXN640188,CUST2366,Eshani Krishnan,43,Female,P5659,Wheat,Groceries,5,21930,UPI,2023-04-01,00:41:05,pending,109650
TXN420653,CUST7879,Sana Mahal,44,Male,P1032,Comics,Books,4,8560,Credit Card,2023-06-23,12:14:57,pending,34240
TXN840018,CUST4484,Aaina Saha,31,Female,P4123,Fruits,Groceries,2,550,Cash,2023-01-26,12:28:10,pending,1100
TXN795008,CUST5979,Mehul Mall,38,Male,P6495,Rice,Groceries,5,505,Credit Card,2023-11-01,03:22:35,delivered,2525
TXN436656,CUST5990,Divij Mahal,22,Female,P1443,Laptop,Electronics,3,7917,Cash,2023-04-21,13:52:39,cancelled,23751
